len	idea	target	title
4			Discrete Key-Value Bottleneck
6			Mimetic Initialization of Self-Attention Layers
9	Representer Point Selection	Explaining Regularized High-dimensional Models	Representer Point Selection for Explaining Regularized High-dimensional Models
10			Expected Gradients of Maxout Networks and Consequences to Parameter Initialization
9			Provable Data Subset Selection For Efficient Neural Networks Training
4			Jump-Start Reinforcement Learning
6			Submodular Order Functions and Assortment Optimization
12	Latent Determinism and Conditional Embeddings	Computationally Efficient PAC RL in POMDPs	Computationally Efficient PAC RL in POMDPs with Latent Determinism and Conditional Embeddings
7			From Adaptive Query Release to Machine Unlearning
6	Autotuned Compression	Private Federated Learning	Private Federated Learning with Autotuned Compression
10			The Monge Gap: A Regularizer to Learn All Transport Maps
12			Semi-Dual Unbalanced Quadratic Optimal Transport: fast statistical rates and convergent algorithm
9	Random Grid Neural Processes	Parametric Partial Differential Equations	Random Grid Neural Processes for Parametric Partial Differential Equations
5			Delayed Feedback in Kernel Bandits
12			Synthetic Data, Real Errors: How (Not) to Publish and Use Synthetic Data
12	Paid Stochastic Experts	Trading-Off Payments and Accuracy in Online Classification	Trading-Off Payments and Accuracy in Online Classification with Paid Stochastic Experts
7	Causal Isotonic Calibration	Heterogeneous Treatment Effects	Causal Isotonic Calibration for Heterogeneous Treatment Effects
12			Accounting For Informative Sampling When Learning to Forecast Treatment Outcomes Over Time
9			Best Arm Identification in Multi-Agent Multi-Armed Bandits
11	Conditional Tree Matching	Inference-Time Adaptation of Tree Prediction Models	Conditional Tree Matching for Inference-Time Adaptation of Tree Prediction Models
13	Optimal LP Rounding and Linear-Time Approximation Algorithms	Clustering Edge-Colored Hypergraphs	Optimal LP Rounding and Linear-Time Approximation Algorithms for Clustering Edge-Colored Hypergraphs
8	Fast (1+ε)-Approximation Algorithms	Binary Matrix Factorization	Fast (1+ε)-Approximation Algorithms for Binary Matrix Factorization
13			The Virtues of Laziness in Model-based RL: A Unified Objective and Algorithms
17	Learning the Right Layers a Data-Driven Layer-Aggregation Strategy	Semi-Supervised Learning on Multilayer Graphs	Learning the Right Layers a Data-Driven Layer-Aggregation Strategy for Semi-Supervised Learning on Multilayer Graphs
9			Multi-Environment Pretraining Enables Transfer to Action Limited Datasets
8	conjoined ODEs	Ab initio antibody design	AbODE: Ab initio antibody design using conjoined ODEs
7			TabLeak: Tabular Data Leakage in Federated Learning
11	ES-Single	Low-Variance Gradient Estimation in Unrolled Computation Graphs	Low-Variance Gradient Estimation in Unrolled Computation Graphs with ES-Single
9	Parallel Diverse Decoding	Large Language Models	Arithmetic Sampling: Parallel Diverse Decoding for Large Language Models
7			Eventual Discounting Temporal Logic Counterfactual Experience Replay
7	Gradient Descent	Transformers Learn In-Context	Transformers Learn In-Context by Gradient Descent
6			Topological Singularity Detection at Multiple Scales
11	Randomized Smoothing by Leveraging Box Constraints	Improving l1-Certified Robustness	Improving l1-Certified Robustness via Randomized Smoothing by Leveraging Box Constraints
5			Vector Quantized Wasserstein Auto-Encoder
3			Competitive Gradient Optimization
7	On Provable Copyright Protection	Generative Models	On Provable Copyright Protection for Generative Models
7			Leveraging Offline Data in Online Reinforcement Learning
9	Locality Sensitive Quantization	Fast Private Kernel Density Estimation	Fast Private Kernel Density Estimation via Locality Sensitive Quantization
11			Investigating the Role of Model-Based Learning in Exploration and Transfer
4			UPSCALE: Unconstrained Channel Pruning
6			Poisoning Language Models During Instruction Tuning
9	Separated Models	Eliminating Distractors in Visual Imitation	SeMAIL: Eliminating Distractors in Visual Imitation via Separated Models
4			Multiplier Bootstrap-based Exploration
13			Bandit Multi-linear DR-Submodular Maximization and Its Applications on Adversarial Submodular Bandits
10	Tight Regret Bounds	Single-pass Streaming Multi-armed Bandits	Tight Regret Bounds for Single-pass Streaming Multi-armed Bandits
8	Lasso	Improved Active Multi-Task Representation Learning	Improved Active Multi-Task Representation Learning via Lasso
4			Tilted Sparse Additive Models
8			From Hypergraph Energy Functions to Hypergraph Neural Networks
9			A Closer Look at Self-Supervised Lightweight Vision Transformers
10			PreNAS: Preferred One-Shot Learning Towards Efficient Neural Architecture Search
6			Adversarial Policies Beat Superhuman Go AIs
7	Label Constraints	On Regularization and Inference	On Regularization and Inference with Label Constraints
9	Global Convergence Guarantee	Policy Gradient in Robust MDPs	Policy Gradient in Robust MDPs with Global Convergence Guarantee
8	Adaptive Smoothing Gradient Learning	Spiking Neural Networks	Adaptive Smoothing Gradient Learning for Spiking Neural Networks
11			CircuitNet: A Generic Neural Network to Realize Universal Circuit Motif Modeling
10	Momentum	Generalized Polyak Step Size for First Order Optimization	Generalized Polyak Step Size for First Order Optimization with Momentum
9	CVaR	Near-Minimax-Optimal Risk-Sensitive Reinforcement Learning	Near-Minimax-Optimal Risk-Sensitive Reinforcement Learning with CVaR
9	A Benchmark Suite	Federated Hyperparameter Optimization	FedHPO-Bench: A Benchmark Suite for Federated Hyperparameter Optimization
9	Covariate-Adaptive Randomization	A/B Testing in Network Data	A/B Testing in Network Data with Covariate-Adaptive Randomization
8	Learning Belief Representations	Partially Observable Deep RL	Learning Belief Representations for Partially Observable Deep RL
11			Warm-Start Actor-Critic: From Approximation Error to Sub-optimality Gap
9	Slot Attention	Object-Centric Scene Generation	Slot-VAE: Object-Centric Scene Generation with Slot Attention
8	Dual Activation Precision	Memory Efficient Training	DIVISION: Memory Efficient Training via Dual Activation Precision
8			CocktailSGD: Fine-tuning Foundation Models over 500Mbps Networks
4			Magneto: A Foundation Transformer
7			Direct Parameterization of Lipschitz-Bounded Deep Networks
7			Tighter Information-Theoretic Generalization Bounds from Supersamples
10			NP-SemiSeg: When Neural Processes meet Semi-Supervised Semantic Segmentation
10	A Graph-Based Flow Network	Effective Clustering	GC-Flow: A Graph-Based Flow Network for Effective Clustering
11	Curriculum Co-disentangled Representation Learning across Multiple Environments	Social Recommendation	Curriculum Co-disentangled Representation Learning across Multiple Environments for Social Recommendation
8	Model Reusing	Data Efficient Neural Scaling Law	Data Efficient Neural Scaling Law via Model Reusing
12	Evidential Reinforced Attentions for Unique Behavioral Pattern Discovery	Deep Temporal Sets	Deep Temporal Sets with Evidential Reinforced Attentions for Unique Behavioral Pattern Discovery
5			Active Learning based Structural Inference
7			Better Diffusion Models Further Improve Adversarial Training
10			Polarity Is All You Need to Learn and Transfer Faster
8	Projected Tensor Power Method	Hypergraph Community Recovery	Projected Tensor Power Method for Hypergraph Community Recovery
9	Latent Variables via Adjustment	Estimating Possible Causal Effects	Estimating Possible Causal Effects with Latent Variables via Adjustment
8			InfoDiffusion: Representation Learning Using Information Maximizing Diffusion Models
11	A Robust Test	the Stationarity Assumption in Sequential Decision Making	A Robust Test for the Stationarity Assumption in Sequential Decision Making
12	A GPU-Centric Experience Replay System	Large Reinforcement Learning Models	GEAR: A GPU-Centric Experience Replay System for Large Reinforcement Learning Models
8	Reservoir Computing	Effective and Efficient Structural Inference	Effective and Efficient Structural Inference with Reservoir Computing
8	Quasimetric Learning	Optimal Goal-Reaching Reinforcement Learning	Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning
7			Model-Free Robust Average-Reward Reinforcement Learning
11			Live in the Moment: Learning Dynamics Model Adapted to Evolving Policy
10	Budgets	Learning to Bid in Repeated First-Price Auctions	Learning to Bid in Repeated First-Price Auctions with Budgets
6			Network Effects in Performative Prediction Games
7	Sharpness	Robustly Learning a Single Neuron	Robustly Learning a Single Neuron via Sharpness
8	HSIC-Bottleneck and Alignment	Continual Learning	DualHSIC: HSIC-Bottleneck and Alignment for Continual Learning
13	Safe Reinforcement Learning in Unknown Stochastic Environments	Enforcing Hard Constraints	Enforcing Hard Constraints with Soft Barriers: Safe Reinforcement Learning in Unknown Stochastic Environments
7			LinSATNet: The Positive Linear Satisfiability Neural Networks
9	In-Distribution Online Adaptation	Offline Meta Reinforcement Learning	Offline Meta Reinforcement Learning with In-Distribution Online Adaptation
7			Reachability-Aware Laplacian Representation in Reinforcement Learning
12			PPG Reloaded: An Empirical Study on What Matters in Phasic Policy Gradient
8			On Heterogeneous Treatment Effects in Heterogeneous Causal Graphs
9	Nonparametric Extensions of Randomized Response	Private Confidence Sets	Nonparametric Extensions of Randomized Response for Private Confidence Sets
8	Global optimality	Euclidean CCCP under Riemannian convexity	Global optimality for Euclidean CCCP under Riemannian convexity
9	A Universal Unbiased Method	Classification from Aggregate Observations	A Universal Unbiased Method for Classification from Aggregate Observations
10	NTK-approximating MLP Fusion	Efficient Language Model Fine-tuning	NTK-approximating MLP Fusion for Efficient Language Model Fine-tuning
8	Graph Contrastive Saliency	Boosting Graph Contrastive Learning	Boosting Graph Contrastive Learning via Graph Contrastive Saliency
9	Set-membership Belief State-based Reinforcement Learning	POMDPs	Set-membership Belief State-based Reinforcement Learning for POMDPs
10	Clipping the Model Prediction	Mitigating Memorization of Noisy Labels	Mitigating Memorization of Noisy Labels by Clipping the Model Prediction
4			Graphically Structured Diffusion Models
6	Homomorphisms	Expectation-Complete Graph Representations	Expectation-Complete Graph Representations with Homomorphisms
10	A Conditional Normalizing Flow	Accelerated Multi-Coil MR Imaging	A Conditional Normalizing Flow for Accelerated Multi-Coil MR Imaging
7	Optimizing Mode Connectivity	Class Incremental Learning	Optimizing Mode Connectivity for Class Incremental Learning
9	Towards Learning Geometric Eigen-Lengths Crucial	Fitting Tasks	Towards Learning Geometric Eigen-Lengths Crucial for Fitting Tasks
14	Interpolated Weight Optimization	Transforming CLIP to an Open-vocabulary Video Model	Open-VCLIP: Transforming CLIP to an Open-vocabulary Video Model via Interpolated Weight Optimization
6			Fully-Adaptive Composition in Differential Privacy
14	Universal Mini-Batch Consistency and Unbiased Full Set Gradient Approximation	Scalable Set Encoding	Scalable Set Encoding with Universal Mini-Batch Consistency and Unbiased Full Set Gradient Approximation
8	Flexible Phase Dynamics	Bio-Plausible Contrastive Learning	Flexible Phase Dynamics for Bio-Plausible Contrastive Learning
7	Approximate Stein Classes	Truncated Density Estimation	Approximate Stein Classes for Truncated Density Estimation
11			Theoretical Behavior of XAI Methods in the Presence of Suppressor Variables
14			Marginalization is not Marginal: No Bad VAE Local Minima when Learning Optimal Sparse Representations
7	Uncertainty Estimation	Desiderata and Methods	Uncertainty Estimation for Molecules: Desiderata and Methods
12			The Blessing of Heterogeneity in Federated Q-Learning: Linear Speedup and Beyond
9	Learning Deep Time-index Models	Time Series Forecasting	Learning Deep Time-index Models for Time Series Forecasting
6	Sharper Bounds	ℓp Sensitivity Sampling	Sharper Bounds for ℓp Sensitivity Sampling
12			Two Losses Are Better Than One: Faster Optimization Using a Cheaper Proxy
10	Structural Entropy Guided Anchor View	Graph Contrastive Learning	SEGA: Structural Entropy Guided Anchor View for Graph Contrastive Learning
8	Causal Proxy Models	Concept-based Model Explanations	Causal Proxy Models for Concept-based Model Explanations
8	Embedding Clustering Regularization	Effective Neural Topic Modeling	Effective Neural Topic Modeling with Embedding Clustering Regularization
5			Adaptive Compositional Continual Meta-Learning
9	Partial Client Participation	Anchor Sampling for Federated Learning	Anchor Sampling for Federated Learning with Partial Client Participation
8	Latent Spectral Models	Solving High-Dimensional PDEs	Solving High-Dimensional PDEs with Latent Spectral Models
6			A Law of Robustness beyond Isoperimetry
7			Uncovering Adversarial Risks of Test-Time Adaptation
6			Stable Estimation of Heterogeneous Treatment Effects
10	Non-parametric Subgraph Matching	Rethinking Explaining Graph Neural Networks	Rethinking Explaining Graph Neural Networks via Non-parametric Subgraph Matching
12	Understanding Int4 Quantization	Latency Speedup, Composability, and Failure Cases	Understanding Int4 Quantization for Language Models: Latency Speedup, Composability, and Failure Cases
10			Towards Understanding Generalization of Macro-AUC in Multi-label Learning
10	Quantifying the Knowledge in GNNs	Reliable Distillation into MLPs	Quantifying the Knowledge in GNNs for Reliable Distillation into MLPs
6			Delay-agnostic Asynchronous Coordinate Update Algorithm
8	Masked Trajectory Models	Prediction, Representation, and Control	Masked Trajectory Models for Prediction, Representation, and Control
7			Disentangled Multi-Fidelity Deep Bayesian Active Learning
9	Tight Data Access Bounds	Private Top-k Selection	Tight Data Access Bounds for Private Top-k Selection
10			The Implicit Regularization of Dynamical Stability in Stochastic Gradient Descent
8	Predictive Error Guarantees	Distributional Offline Policy Evaluation	Distributional Offline Policy Evaluation with Predictive Error Guarantees
11	Optimal Multi-task Interpolation	Transferring Multimodal Foundation Models	π-Tuning: Transferring Multimodal Foundation Models with Optimal Multi-task Interpolation
6	Private Labels	Learning Functional Distributions	Learning Functional Distributions with Private Labels
9	Differentiable Quantum Architecture Search	Variational Quantum Algorithms	QuantumDARTS: Differentiable Quantum Architecture Search for Variational Quantum Algorithms
9			Discover and Cure: Concept-aware Mitigation of Spurious Correlation
10	Batch Normalization	On the Training Instability of Shuffling SGD	On the Training Instability of Shuffling SGD with Batch Normalization
5			dugMatting: Decomposed-Uncertainty-Guided Matting
7			Personalized Federated Learning under Mixture of Distributions
9	Heavy-tailed Rewards	Differentially Private Episodic Reinforcement Learning	Differentially Private Episodic Reinforcement Learning with Heavy-tailed Rewards
10			Finite-Sample Analysis of Learning High-Dimensional Single ReLU Neuron
7	the Adaptability Hypothesis	Understanding Backdoor Attacks	Understanding Backdoor Attacks through the Adaptability Hypothesis
7	Post-Processing	Fair and Optimal Classification	Fair and Optimal Classification via Post-Processing
8	Unsupervised Model Detection	X2X Backdoor Attacks	UMD: Unsupervised Model Detection for X2X Backdoor Attacks
6	Random Shuffle Transformer	Image Restoration	Random Shuffle Transformer for Image Restoration
9	Aggregated Iterative Differentiation	Communication-Efficient Federated Hypergradient Computation	Communication-Efficient Federated Hypergradient Computation via Aggregated Iterative Differentiation
11	Accurate and Efficient Post-Training Quantization	Large Language Models	SmoothQuant: Accurate and Efficient Post-Training Quantization for Large Language Models
7			On the Forward Invariance of Neural ODEs
11			COMCAT: Towards Efficient Compression and Customization of Attention-Based Vision Models
13	Inspiration from Humans' Classroom Study Techniques	Improving Bi-level Optimization Based Methods	Improving Bi-level Optimization Based Methods with Inspiration from Humans' Classroom Study Techniques
7	Future-conditioned Unsupervised Pretraining	Decision Transformer	Future-conditioned Unsupervised Pretraining for Decision Transformer
14			DeSRA: Detect and Delete the Artifacts of GAN-based Real-World Super-Resolution Models
10			Semiparametrically Efficient Off-Policy Evaluation in Linear Markov Decision Processes
13			A Critical View of Vision-Based Long-Term Dynamics Prediction Under Environment Misalignment
13	Instance-wise Teammate Feedback Rectification	Controlling Type Confounding in Ad Hoc Teamwork	Controlling Type Confounding in Ad Hoc Teamwork with Instance-wise Teammate Feedback Rectification
6	Contextual Modulation	Universal Morphology Control	Universal Morphology Control via Contextual Modulation
8	Relevant Walk Search	Explaining Graph Neural Networks	Relevant Walk Search for Explaining Graph Neural Networks
9			Why do Nearest Neighbor Language Models Work? 38325-38341
7	mixed flows	principled variational inference	MixFlows: principled variational inference via mixed flows
4	Optimization	Bit Allocation	Bit Allocation using Optimization
11	Recursive Optimized Certainty Equivalents	Regret Bounds for Markov Decision Processes	Regret Bounds for Markov Decision Processes with Recursive Optimized Certainty Equivalents
7			Probabilistic Categorical Adversarial Attack and Adversarial Training
8	Hierarchical Neural Coding	Controllable CAD Model Generation	Hierarchical Neural Coding for Controllable CAD Model Generation
9	Jointly Predicting Tokens and Durations	Efficient Sequence Transduction	Efficient Sequence Transduction by Jointly Predicting Tokens and Durations
9			Constrained Efficient Global Optimization of Expensive Black-box Functions
9			Pareto Regret Analyses in Multi-objective Multi-armed Bandit
11	Sequential Posterior Inference	Diverse and Faithful Knowledge-Grounded Dialogue Generation	Diverse and Faithful Knowledge-Grounded Dialogue Generation via Sequential Posterior Inference
7			Quantifying the Variability Collapse of Neural Networks
8	Progressive Purification	Instance-Dependent Partial Label Learning	Progressive Purification for Instance-Dependent Partial Label Learning
9			PFGM++: Unlocking the Potential of Physics-Inspired Generative Models
8	Geometric Latent Diffusion Models	3D Molecule Generation	Geometric Latent Diffusion Models for 3D Molecule Generation
10			The Power of Preconditioning in Overparameterized Low-Rank Matrix Sensing
14	Scale Learning	Deep Anomaly Detection	Fascinating Supervisory Signals and Where to Find Them: Deep Anomaly Detection with Scale Learning
10	Competing	Shareable Arms in Multi-Player Multi-Armed Bandits	Competing for Shareable Arms in Multi-Player Multi-Armed Bandits
7	Sequential Predictive Conformal Inference	Time Series	Sequential Predictive Conformal Inference for Time Series
13			mPLUG-2: A Modularized Multi-modal Foundation Model Across Text, Image and Video
10			ProtST: Multi-Modality Learning of Protein Sequences and Biomedical Texts
7	Bayesian Design Principles	Frequentist Sequential Learning	Bayesian Design Principles for Frequentist Sequential Learning
8	Sparse Communication	Accelerated Large Batch Training	SLAMB: Accelerated Large Batch Training with Sparse Communication
13			Do Not Train It: A Linear Neural Architecture Search of Graph Neural Networks
9			An Instrumental Variable Approach to Confounded Off-Policy Evaluation
8	Near-Optimal Quantum Coreset Construction Algorithms	Clustering	Near-Optimal Quantum Coreset Construction Algorithms for Clustering
8			A Study on Transformer Configuration and Training Objective
9	Lazy Propagation	Large-Scale Graph Neural Networks	LazyGNN: Large-Scale Graph Neural Networks via Lazy Propagation
19	Contrastive Learning? On the Role of Simplicity Bias in Class Collapse and Feature Suppression	Which Features are Learnt	Which Features are Learnt by Contrastive Learning? On the Role of Simplicity Bias in Class Collapse and Feature Suppression
6	Elastic Input Sequence	Adaptive Computation	Adaptive Computation with Elastic Input Sequence
14	Leveraging Dynamic Programming	Conditional Sequence Modelling in Offline RL	Q-learning Decision Transformer: Leveraging Dynamic Programming for Conditional Sequence Modelling in Offline RL
12	Quantum Computation	Winning Lottery Ticket of Neural Networks	Quantum Ridgelet Transform: Winning Lottery Ticket of Neural Networks with Quantum Computation
13	Heterogeneous Data	Compressed Decentralized Proximal Stochastic Gradient Method for Nonconvex Composite Problems	Compressed Decentralized Proximal Stochastic Gradient Method for Nonconvex Composite Problems with Heterogeneous Data
6	Temporally Consistent Transformers	Video Generation	Temporally Consistent Transformers for Video Generation
9	Distortion and Uncertainty Aware Loss	Panoramic Depth Completion	Distortion and Uncertainty Aware Loss for Panoramic Depth Completion
8	Counterfactual Explanations	Self-Interpretable Time Series Prediction	Self-Interpretable Time Series Prediction with Counterfactual Explanations
9	Applications to Molecule Embedding	Quantum 3D Graph Learning	Quantum 3D Graph Learning with Applications to Molecule Embedding
8			Fast Rates in Time-Varying Strongly Monotone Games
6	Proper Scoring Rules	Survival Analysis	Proper Scoring Rules for Survival Analysis
7	Behavior Contrastive Learning	Unsupervised Skill Discovery	Behavior Contrastive Learning for Unsupervised Skill Discovery
13	A Simple Algorithm	Best-Item Identification From Choice-Based Feedback	Nested Elimination: A Simple Algorithm for Best-Item Identification From Choice-Based Feedback
10	Parameterized Decomposition & Filtering	Towards Better Graph Representation Learning	Towards Better Graph Representation Learning with Parameterized Decomposition & Filtering
15	an Algorithm and Statistical Guarantees	Weighted Flow Diffusion for Local Graph Clustering	Weighted Flow Diffusion for Local Graph Clustering with Node Attributes: an Algorithm and Statistical Guarantees
8			Chemically Transferable Generative Backmapping of Coarse-Grained Proteins
6			Data Poisoning Attacks Against Multimodal Encoders
9	Coresets	Data-efficient Deep Learning	Towards Sustainable Learning: Coresets for Data-efficient Deep Learning
11	Putting More Regularizations on Less Robust Samples	Improving Adversarial Robustness	Improving Adversarial Robustness by Putting More Regularizations on Less Robust Samples
14	Explicit Regulations Along the Neural Dynamics	Improving Adversarial Robustness of Deep Equilibrium Models	Improving Adversarial Robustness of Deep Equilibrium Models with Explicit Regulations Along the Neural Dynamics
10			Mitigating Spurious Correlations in Multi-modal Models during Fine-tuning
12			A theory of representation learning gives a deep generalisation of kernel methods
14	Constant Correlation	Efficient Algorithms for Exact Graph Matching on Correlated Stochastic Block Models	Efficient Algorithms for Exact Graph Matching on Correlated Stochastic Block Models with Constant Correlation
12			Are Neurons Actually Collapsed? On the Fine-Grained Structure in Neural Representations
4			Generative Adversarial Symmetry Discovery
8	Action Preference Query	Boosting Offline Reinforcement Learning	Boosting Offline Reinforcement Learning with Action Preference Query
7	Towards Controlled Data Augmentations	Active Learning	Towards Controlled Data Augmentations for Active Learning
14	What is Essential	Unseen Goal Generalization of Offline Goal-conditioned RL? 39543-39571	What is Essential for Unseen Goal Generalization of Offline Goal-conditioned RL? 39543-39571
12			Neural Prediction Errors enable Analogical Visual Reasoning in Human Standard Intelligence Tests
9			Change is Hard: A Closer Look at Subpopulation Shift
10	Sparse Prompting	Continual Task Allocation in Meta-Policy Network	Continual Task Allocation in Meta-Policy Network via Sparse Prompting
6			Hyperbolic Representation Learning: Revisiting and Advancing
18	The Semi-supervised Method or Modeling Label Noise? 39660-39673	Which is Better for Learning	Which is Better for Learning with Noisy Labels: The Semi-supervised Method or Modeling Label Noise? 39660-39673
12			How Bad is Top-K Recommendation under Competing Content Creators? 39674-39701
14	Parameter-wise Scale-invariant Optimizer	Multiscale Training of Physics-informed Neural Networks	MultiAdam: Parameter-wise Scale-invariant Optimizer for Multiscale Training of Physics-informed Neural Networks
12	Policy Mirror Ascent	Efficient and Independent Learning in Mean Field Games	Policy Mirror Ascent for Efficient and Independent Learning in Mean Field Games
5			Retrieval-Augmented Multimodal Language Modeling
14	On the Power of Pre-training	Provable Benefits and Hardness	On the Power of Pre-training for Generalization in RL: Provable Benefits and Hardness
7	Inferred Collaboration Graphs	Personalized Federated Learning	Personalized Federated Learning with Inferred Collaboration Graphs
6	Compositional Exemplars	In-context Learning	Compositional Exemplars for In-context Learning
14	Uncertainty Weighting for Nonlinear Contextual Bandits and Markov Decision Processes	Corruption-Robust Algorithms	Corruption-Robust Algorithms with Uncertainty Weighting for Nonlinear Contextual Bandits and Markov Decision Processes
10	GNN&GBDT-Guided Fast Optimizing Framework	Large-scale Integer Programming	GNN&GBDT-Guided Fast Optimizing Framework for Large-scale Integer Programming
7	Discrepancy-Aware Collaboration	Federated Learning	FedDisco: Federated Learning with Discrepancy-Aware Collaboration
12	Towards Quantum Machine Learning	a Quantum QAP Solver	Towards Quantum Machine Learning for Constrained Combinatorial Optimization: a Quantum QAP Solver
7	Temporal Label Smoothing	Early Event Prediction	Temporal Label Smoothing for Early Event Prediction
13			From Temporal to Contemporaneous Iterative Causal Discovery in the Presence of Latent Confounders
4			Doubly Adversarial Federated Bandits
8	Online Prototype Alignment	Few-shot Policy Transfer	Online Prototype Alignment for Few-shot Policy Transfer
11	the Perspective of Wasserstein Gradient Flows	Rethinking Divergence GANs	MonoFlow: Rethinking Divergence GANs via the Perspective of Wasserstein Gradient Flows
9	application to protein backbone generation	SE(3) diffusion model	SE(3) diffusion model with application to protein backbone generation
11	A Coupled Contrastive Framework	Unsupervised Domain Adaptive Graph Classification	CoCo: A Coupled Contrastive Framework for Unsupervised Domain Adaptive Graph Classification
8			Adaptive Estimation of Graphical Models under Total Positivity
9	Improving Visual Prompt Tuning	Self-supervised Vision Transformers	Improving Visual Prompt Tuning for Self-supervised Vision Transformers
11	a Regularized Mixture Model	End-to-End Multi-Object Detection	End-to-End Multi-Object Detection with a Regularized Mixture Model
9	Oracle Guided Self-distillation	Sequence Learning	EM-Network: Oracle Guided Self-distillation for Sequence Learning
6			Continual Learners are Incremental Model Generalizers
11	An Investigation into Pre-Training Object-Centric Representations	Reinforcement Learning	An Investigation into Pre-Training Object-Centric Representations for Reinforcement Learning
8	Graph Generative Model	Benchmarking Graph Neural Networks	Graph Generative Model for Benchmarking Graph Neural Networks
11			Analyzing Convergence in Quantum Neural Networks: Deviations from Neural Tangent Kernels
8			Entropy-driven Unsupervised Keypoint Representation Learning in Videos
9			The Benefits of Model-Based Generalization in Reinforcement Learning
14	Orchestrating Error Coding and Learning	Robust Neural Network Inference Against Hardware Defects	COLA: Orchestrating Error Coding and Learning for Robust Neural Network Inference Against Hardware Defects
8	Clean Data	Delving into Noisy Label Detection	Delving into Noisy Label Detection with Clean Data
10	Bag of Tricks	Training Data Extraction from Language Models	Bag of Tricks for Training Data Extraction from Language Models
15	Discover-Then-Rank Unlabeled Support Vectors in the Dual Space	Multi-Class Active Learning	Discover-Then-Rank Unlabeled Support Vectors in the Dual Space for Multi-Class Active Learning
5			Long-Term Rhythmic Video Soundtracker
7			Adversarial Parameter Attack on Deep Neural Networks
9			CodeIPPrompt: Intellectual Property Infringement Assessment of Code Language Models
9	Graph Neural Network	Supervised Seeded Graph Matching	SeedGNN: Graph Neural Network for Supervised Seeded Graph Matching
9	Efficient and Equivariant Graph Networks	Predicting Quantum Hamiltonian	Efficient and Equivariant Graph Networks for Predicting Quantum Hamiltonian
15	Expected Conditional Risk Measures	On the Global Convergence of Risk-Averse Policy Gradient Methods	On the Global Convergence of Risk-Averse Policy Gradient Methods with Expected Conditional Risk Measures
9	Actor-Critic Alignment	Offline-to-Online Reinforcement Learning	Actor-Critic Alignment for Offline-to-Online Reinforcement Learning
14	Modular Learning	Achieving Multilingual Scalability and Low-Resource Adaptation in ASR	Master-ASR: Achieving Multilingual Scalability and Low-Resource Adaptation in ASR with Modular Learning
6	Coordinate Descent Methods	Fractional Minimization	Coordinate Descent Methods for Fractional Minimization
6			On the Power of Foundation Models
10	Automatic Intrinsic Reward Shaping	Exploration in Deep Reinforcement Learning	Automatic Intrinsic Reward Shaping for Exploration in Deep Reinforcement Learning
9	Traversing Between Modes in Function Space	Fast Ensembling	Traversing Between Modes in Function Space for Fast Ensembling
5	Missing Values	Conformal Prediction	Conformal Prediction with Missing Values
7	Kernel Density Estimation	Accelerating Transformers	KDEformer: Accelerating Transformers via Kernel Density Estimation
5			Bayesian Estimation of Differential Privacy
11	When is Realizability Sufficient	Off-Policy Reinforcement Learning? 40637-40668	When is Realizability Sufficient for Off-Policy Reinforcement Learning? 40637-40668
10			On Distribution Dependent Sub-Logarithmic Query Time of Learned Indexing
4			Sequential Counterfactual Risk Minimization
8	Making Transformers Compute-lite	CPU inference	LookupFFN: Making Transformers Compute-lite for CPU inference
13	Nasty Noise	Attribute-Efficient PAC Learning of Low-Degree Polynomial Threshold Functions	Attribute-Efficient PAC Learning of Low-Degree Polynomial Threshold Functions with Nasty Noise
4			Generative Graph Dictionary Learning
8	Preventing Attention Entropy Collapse	Stabilizing Transformer Training	Stabilizing Transformer Training by Preventing Attention Entropy Collapse
9	General Function Approximation	Offline Learning in Markov Games	Offline Learning in Markov Games with General Function Approximation
8	Learning useful representations	shifting tasks and distributions	Learning useful representations for shifting tasks and distributions
4			Nonparametric Iterative Machine Teaching
5	Matrix Estimation	Individual Fairness	Matrix Estimation for Individual Fairness
4			Graph Contrastive Backdoor Attacks
12			Effective Minkowski Dimension of Deep Nonparametric Regression: Function Approximation and Statistical Theories
6	Tractable Control	Autoregressive Language Generation	Tractable Control for Autoregressive Language Generation
14	Integrating Latent Interaction Categories in Node-wise Community Detection Models	Network Data	CataBEEM: Integrating Latent Interaction Categories in Node-wise Community Detection Models for Network Data
9			Rethink DARTS Search Space and Renovate a New Benchmark
22	Regret Minimization	Generalizing the Sequence Form to Team Games for Fast Computation of Correlated Team Max-Min Equilibria	Team Belief DAG: Generalizing the Sequence Form to Team Games for Fast Computation of Correlated Team Max-Min Equilibria via Regret Minimization
12	Subgraph Weisfeiler-Lehman Tests	A Complete Expressiveness Hierarchy for Subgraph GNNs	A Complete Expressiveness Hierarchy for Subgraph GNNs via Subgraph Weisfeiler-Lehman Tests
15	Crafting Training Degradation Distribution	the Accuracy-Generalization Trade-off in Real-World Super-Resolution	Crafting Training Degradation Distribution for the Accuracy-Generalization Trade-off in Real-World Super-Resolution
10	Prompting Large Language Model	A Case Study	Prompting Large Language Model for Machine Translation: A Case Study
13			On the Interplay Between Misspecification and Sub-optimality Gap in Linear Contextual Bandits
14			When Sparsity Meets Contrastive Models: Less Graph Data Can Bring Better Class-Balanced Representations
