len	idea	target	title
11			You Only Query Once: An Efficient Label-Only Membership Inference Attack
6			Human Feedback is not Gold Standard
11			Beam Enumeration: Probabilistic Explainability For Sample Efficient Self-conditioned Molecular Design
8	Information Maximization	Removing Biases from Molecular Representations	Removing Biases from Molecular Representations via Information Maximization
13	Unify PINN and Optimal Transport	the Approximation of PDEs	Adversarial Adaptive Sampling: Unify PINN and Optimal Transport for the Approximation of PDEs
9	Data-independent Module-aware Pruning	Hierarchical Vision Transformers	Data-independent Module-aware Pruning for Hierarchical Vision Transformers
7	Butterfly Factorization	Parameter-Efficient Orthogonal Finetuning	Parameter-Efficient Orthogonal Finetuning via Butterfly Factorization
8	Online Continual Learning	Interactive Instruction Following Agents	Online Continual Learning for Interactive Instruction Following Agents
7	A Foundation Model	Error Correction Codes	A Foundation Model for Error Correction Codes
10			AutoDAN: Generating Stealthy Jailbreak Prompts on Aligned Large Language Models
11	Spatio-TempoRal Evaluation and Analysis Metric	Video Generative Models	STREAM: Spatio-TempoRal Evaluation and Analysis Metric for Video Generative Models
4			SLiMe: Segment Like Me
10			Elastic Feature Consolidation For Cold Start Exemplar-Free Incremental Learning
9			Designing Skill-Compatible AI: Methodologies and Frameworks in Chess
10	Point-wise Activations	A Characterization Theorem for Equivariant Networks	A Characterization Theorem for Equivariant Networks with Point-wise Activations
8	Model-agnostic Graph Distillation	Graph Classification	Mirage: Model-agnostic Graph Distillation for Graph Classification
3			Continuous Invariance Learning
8	Feedback	Chain of Hindsight aligns Language Models	Chain of Hindsight aligns Language Models with Feedback
9			ImplicitSLIM and How it Improves Embedding-based Collaborative Filtering
8	Towards Establishing Guaranteed Error	Learned Database Operations	Towards Establishing Guaranteed Error for Learned Database Operations
11	Human Demonstrations	A Benchmark for Imitation Learning	Towards Diverse Behaviors: A Benchmark for Imitation Learning with Human Demonstrations
9	A Semantic Invariant Robust Watermark	Large Language Models	A Semantic Invariant Robust Watermark for Large Language Models
13	Mixture of Thought Representations for Cost-Efficient Reasoning	Large Language Model Cascades	Large Language Model Cascades with Mixture of Thought Representations for Cost-Efficient Reasoning
13	A Winning Combination	Large Language Models	Mixture-of-Experts Meets Instruction Tuning: A Winning Combination for Large Language Models
11	Sparse Tandem Hopfield Model	Memory-Enhanced Time Series Prediction	STanHop: Sparse Tandem Hopfield Model for Memory-Enhanced Time Series Prediction
12	Encoder-Decoder Model	Learning to solve Class-Constrained Bin Packing Problems	Learning to solve Class-Constrained Bin Packing Problems via Encoder-Decoder Model
14	Datasets for Training Harmless Language Models	A Study	Unmasking and Improving Data Credibility: A Study with Datasets for Training Harmless Language Models
9	Long-Sequence Transformers on CPUs	Accelerated Inference	IceFormer: Accelerated Inference with Long-Sequence Transformers on CPUs
12	A Universal Pretraining Protocol	Tabular Foundation Model in Data Science	UniTabE: A Universal Pretraining Protocol for Tabular Foundation Model in Data Science
9			Principled Federated Domain Adaptation: Gradient Projection and Auto-Weighting
13			Conserve-Update-Revise to Cure Generalization and Robustness Trade-off in Adversarial Training
7	One Shot	Personalize Segment Anything Model	Personalize Segment Anything Model with One Shot
8	Learning Reusable Dense Rewards	Multi-Stage Tasks	Learning Reusable Dense Rewards for Multi-Stage Tasks
8	Two-timescale Extragradient	Finding Local Minimax Points	Two-timescale Extragradient for Finding Local Minimax Points
10	Label Variance Reduction	Enhancing Tail Performance in Extreme Classifiers	Enhancing Tail Performance in Extreme Classifiers by Label Variance Reduction
8			DreamClean: Restoring Clean Image Using Deep Diffusion Prior
11			Plug-and-Play Posterior Sampling under Mismatched Measurement and Prior Models
8	Compressed Context Memory	Online Language Model Interaction	Compressed Context Memory for Online Language Model Interaction
8	Random Binary Sequences	In-Context Learning Dynamics	In-Context Learning Dynamics with Random Binary Sequences
10	Neuron Revitalization	Train Better Sparse Neural Network Practically	NeurRev: Train Better Sparse Neural Network Practically via Neuron Revitalization
8	Scale-Adaptive Diffusion Model	Complex Sketch Synthesis	Scale-Adaptive Diffusion Model for Complex Sketch Synthesis
13	A Rigorous Framework	Responsible Deployment of Large Language Models	Prompt Risk Control: A Rigorous Framework for Responsible Deployment of Large Language Models
5			Pose Modulated Avatars from Video
8	Directed Graph Neural Networks	Robust Angular Synchronization	Robust Angular Synchronization via Directed Graph Neural Networks
11	Multiple Actions and State Constraint for Inventory Management	Whittle Index	Whittle Index with Multiple Actions and State Constraint for Inventory Management
5			Goodhart's Law in Reinforcement Learning
7	Unbiased Concentration	Linear Log-Normal Attention	Linear Log-Normal Attention with Unbiased Concentration
8	Stochastic Stateful Policies	Time-Efficient Reinforcement Learning	Time-Efficient Reinforcement Learning with Stochastic Stateful Policies
6			Jointly Training Large Autoregressive Multimodal Models
9			Some Intriguing Aspects about Lipschitz Continuity of Neural Networks
10	Text Explanations	INterpret and Control Vision-Language Models	INViTE: INterpret and Control Vision-Language Models with Text Explanations
7			MiniLLM: Knowledge Distillation of Large Language Models
6	Online Neural Regression	Contextual Bandits	Contextual Bandits with Online Neural Regression
10	Temporal Grouping and Spatial Grounding	Structured Video-Language Modeling	Structured Video-Language Modeling with Temporal Grouping and Spatial Grounding
9	Certified Adversarial Robustness	Rate Encoded Spiking Neural Networks	Certified Adversarial Robustness for Rate Encoded Spiking Neural Networks
8			ControlVideo: Training-free Controllable Text-to-video Generation
11	Meta-Framelet-based Graph Convolutional Network	Learning Adaptive Multiresolution Transforms	Learning Adaptive Multiresolution Transforms via Meta-Framelet-based Graph Convolutional Network
8	Degree-based Discrimination Strategy	Trimming Edges	TEDDY: Trimming Edges with Degree-based Discrimination Strategy
10	An Automatic Evaluation Benchmark	LLM Instruction Tuning Optimization	PandaLM: An Automatic Evaluation Benchmark for LLM Instruction Tuning Optimization
11	Multi-Modal In-Context Learning	Empowering Vision-language Model	MMICL: Empowering Vision-language Model with Multi-Modal In-Context Learning
10	Implicit Neural Representation Inference	Low-Dimensional Bayesian Deep Learning	Implicit Neural Representation Inference for Low-Dimensional Bayesian Deep Learning
10	An Intuitive Multi-Frequency Feature Representation	SO(3)-Equivariant Networks	An Intuitive Multi-Frequency Feature Representation for SO(3)-Equivariant Networks
13			When Scaling Meets LLM Finetuning: The Effect of Data, Model and Finetuning Method
10	Generative AI and Geometric Consistency	Weatherproofing Retrieval for Localization	Weatherproofing Retrieval for Localization with Generative AI and Geometric Consistency
16	Asking Unrelated Questions	Lie Detection in Black-Box LLMs	How to Catch an AI Liar: Lie Detection in Black-Box LLMs by Asking Unrelated Questions
10			Towards Identifiable Unsupervised Domain Translation: A Diversified Distribution Matching Approach
13	Modeling Selection Bias under Interference	Recommendation	Be Aware of the Neighborhood Effect: Modeling Selection Bias under Interference for Recommendation
10	A Co-Habitat	Humans, Avatars, and Robots	Habitat 3.0: A Co-Habitat for Humans, Avatars, and Robots
13			Beyond Vanilla Variational Autoencoders: Detecting Posterior Collapse in Conditional and Hierarchical Variational Autoencoders
6			PAC Prediction Sets Under Label Shift
9			Learning 3D Particle-based Simulators from RGB-D Videos
12	Learnable Spacings	Learning Delays in Spiking Neural Networks using Dilated Convolutions	Learning Delays in Spiking Neural Networks using Dilated Convolutions with Learnable Spacings
12	Mixup for Open-set Graph Domain Adaption	Dual Structured Exploration	DREAM: Dual Structured Exploration with Mixup for Open-set Graph Domain Adaption
10	Pessimistic Nonlinear Least-Squares Value Iteration	Offline Reinforcement Learning	Pessimistic Nonlinear Least-Squares Value Iteration for Offline Reinforcement Learning
4			Scalable Neural Network Kernels
9	Interpretable Diffusion	General Time Series Generation	Diffusion-TS: Interpretable Diffusion for General Time Series Generation
11	Softmax Mimicry	Expressive Linear Attentions	The Hedgehog & the Porcupine: Expressive Linear Attentions with Softmax Mimicry
7			Language Model Detectors Are Easily Optimized Against
16			Going Beyond Neural Network Feature Similarity: The Network Feature Complexity and Its Interpretation Using Category Theory
10			EMO: EARTH MOVER DISTANCE OPTIMIZATION FOR AUTO-REGRESSIVE LANGUAGE MODELING
12	Cached Update Calibration	Tackling the Data Heterogeneity in Asynchronous Federated Learning	Tackling the Data Heterogeneity in Asynchronous Federated Learning with Cached Update Calibration
6	Adaptive Instrument Design	Indirect Experiments	Adaptive Instrument Design for Indirect Experiments
8	Equivariant Representation Learning	Normal-form Games	NfgTransformer: Equivariant Representation Learning for Normal-form Games
7	An Open Language Model	Mathematics	Llemma: An Open Language Model for Mathematics
9	Conservative Density Estimation	Learning from Sparse Offline Datasets	Learning from Sparse Offline Datasets via Conservative Density Estimation
10			Unveiling the Unseen: Identifiable Clusters in Trained Depthwise Convolutional Kernels
9	Towards Non-Asymptotic Convergence	Diffusion-Based Generative Models	Towards Non-Asymptotic Convergence for Diffusion-Based Generative Models
6			Locality-Aware Graph Rewiring in GNNs
10	Rayleigh Quotient Graph Neural Networks	Graph-level Anomaly Detection	Rayleigh Quotient Graph Neural Networks for Graph-level Anomaly Detection
7	Towards a Foundation Model	Forecasting	DAM: Towards a Foundation Model for Forecasting
9	Bi-modal Semantic Similarity	Weakly-supervised Audio Separation	Weakly-supervised Audio Separation via Bi-modal Semantic Similarity
7	Deep Reinforcement Learning	Modelling Protein Complexes	Deep Reinforcement Learning for Modelling Protein Complexes
12	Evolving Tables in the Reasoning Chain	Table Understanding	Chain-of-Table: Evolving Tables in the Reasoning Chain for Table Understanding
8	Curiosity-driven Red-teaming	Large Language Models	Curiosity-driven Red-teaming for Large Language Models
5	Neurosymbolic Grounding	Compositional Generalization	Neurosymbolic Grounding for Compositional Generalization
15	Foundation Models	Towards Annotation-free Instance Segmentation	The Devil is in the Object Boundary: Towards Annotation-free Instance Segmentation using Foundation Models
9	Adaptive Poisoning	Increasing Label-Only Membership Leakage	Chameleon: Increasing Label-Only Membership Leakage with Adaptive Poisoning
5			LCOT: Linear Circular Optimal Transport
7			Language Model Decoding as Direct Metrics Optimization
7			Understanding Expressivity of GNN in Rule Learning
7	Neural Rate Control	Learned Video Compression	Neural Rate Control for Learned Video Compression
10	Diffusion	Object-centric Representations of Scenes $\textit{et al.}$	DORSal: Diffusion for Object-centric Representations of Scenes $\textit{et al.}$
9	Retrieval-Based Reconstruction	Time-series Contrastive Learning	REBAR: Retrieval-Based Reconstruction for Time-series Contrastive Learning
11			On-Policy Distillation of Language Models: Learning from Self-Generated Mistakes
10	Geometrically Aligned Transfer Encoder	Inductive Transfer in Regression Tasks	Geometrically Aligned Transfer Encoder for Inductive Transfer in Regression Tasks
10	Time-Embeddings	Representation Learning for Time Series	T-Rep: Representation Learning for Time Series using Time-Embeddings
9			Brain decoding: toward real-time reconstruction of visual perception
12	A Scalable Stochastic Second-order Optimizer	Language Model Pre-training	Sophia: A Scalable Stochastic Second-order Optimizer for Language Model Pre-training
9	Balanced Learning	Sharpness-Aware Minimization Enhances Feature Quality	Sharpness-Aware Minimization Enhances Feature Quality via Balanced Learning
7			The Generalization Gap in Offline Reinforcement Learning
13	Multi-Valued Input-Solution Mapping	Generative Learning for Solving Non-Convex Problem	Generative Learning for Solving Non-Convex Problem with Multi-Valued Input-Solution Mapping
8	Re-parameterization	Boosting Vanilla Lightweight Vision Transformers	Boosting Vanilla Lightweight Vision Transformers via Re-parameterization
10			LRR: Language-Driven Resamplable Continuous Representation against Adversarial Tracking Attacks
8			Rethinking the Uniformity Metric in Self-Supervised Learning
14			Where We Have Arrived in Proving the Emergence of Sparse Interaction Primitives in DNNs
13	Multi-Population Aware Optimization for Maximum Mean Discrepancy	Detecting Machine-Generated Texts	Detecting Machine-Generated Texts by Multi-Population Aware Optimization for Maximum Mean Discrepancy
13			Efficient-3Dim: Learning a Generalizable Single-image Novel-view Synthesizer in One Day
7	Reinforcement Learning	Privately Aligning Language Models	Privately Aligning Language Models with Reinforcement Learning
5	Identifying Representations	Intervention Extrapolation	Identifying Representations for Intervention Extrapolation
12	Abstraction in Large Language Models	Evoking Reasoning	Take a Step Back: Evoking Reasoning via Abstraction in Large Language Models
7			Why is SAM Robust to Label Noise?
6			Evaluating Language Model Agency Through Negotiations
12	Positional Skip-wise Training	Efficient Context Window Extension of LLMs	PoSE: Efficient Context Window Extension of LLMs via Positional Skip-wise Training
13			Continual Learning in the Presence of Spurious Correlations: Analyses and a Simple Baseline
4			LEMON: Lossless model expansion
14	Single Modal Attacks on Fusion Models	3D Object Detection	Fusion Is Not Enough: Single Modal Attacks on Fusion Models for 3D Object Detection
5			Learning Planning Abstractions from Language
11			Grokking as a First Order Phase Transition in Two Layer Networks
3			Universal Backdoor Attacks
13	Spatial Prompt Tuning	An Efficient Alternative Framework for Generalized Category Discovery	SPTNet: An Efficient Alternative Framework for Generalized Category Discovery with Spatial Prompt Tuning
8	Minority Guidance	Diffusion Models	Don't Play Favorites: Minority Guidance for Diffusion Models
10			The Reasonableness Behind Unreasonable Translation Capability of Large Language Model
11			On Representation Complexity of Model-based and Model-free Reinforcement Learning
10	The Marginal Value of Momentum	Small Learning Rate SGD	The Marginal Value of Momentum for Small Learning Rate SGD
4			On Harmonizing Implicit Subpopulations
10			Self-Supervised Heterogeneous Graph Learning: a Homophily and Heterogeneity View
10			Chain of Thought Empowers Transformers to Solve Inherently Serial Problems
7			Training Unbiased Diffusion Models From Biased Dataset
8	Reinforcement Learning Contemplation	Language Model Self-improvement	Language Model Self-improvement by Reinforcement Learning Contemplation
12			Beating Price of Anarchy and Gradient Descent without Regret in Potential Games
11	High-dimensional Features	Polynomial Width is Sufficient for Set Representation	Polynomial Width is Sufficient for Set Representation with High-dimensional Features
13	Domain-agnostic Latent Diffusion Models	Synthesizing High-Quality Implicit Neural Representations	DDMI: Domain-agnostic Latent Diffusion Models for Synthesizing High-Quality Implicit Neural Representations
3			Repelling Random Walks
4			Matrix Manifold Neural Networks++
9	Contrastive Representation Learning	Separating common from salient patterns	Separating common from salient patterns with Contrastive Representation Learning
8			Enabling Lanuguage Models to Implicitly Learn Self-Improvement
8	Limited Latent Tokens	Sparse Visual Recognition	SparseFormer: Sparse Visual Recognition via Limited Latent Tokens
17	Lightweight Optimizer and Small-scale Training Dataset	Solving Large-scale Mixed Integer Linear Programs	Light-MILPopt: Solving Large-scale Mixed Integer Linear Programs with Lightweight Optimizer and Small-scale Training Dataset
13	Sparse-view Generation and Large Reconstruction Model	Fast Text-to-3D	Instant3D: Fast Text-to-3D with Sparse-view Generation and Large Reconstruction Model
9	Deep SE(3)-Equivariant Geometric Reasoning	Precise Placement Tasks	Deep SE(3)-Equivariant Geometric Reasoning for Precise Placement Tasks
12	Momentum-Conserving Graph Neural Stochastic Differential Equation	Learning Brownian Dynamics	BroGNet: Momentum-Conserving Graph Neural Stochastic Differential Equation for Learning Brownian Dynamics
9	Function-space Parameterization of Neural Networks	Sequential Learning	Function-space Parameterization of Neural Networks for Sequential Learning
11	Meta Demonstration Distillation	Efficient and Effective In-Context Learning	MEND: Meta Demonstration Distillation for Efficient and Effective In-Context Learning
9	Iterative Local Expansion	Efficient and Scalable Graph Generation	Efficient and Scalable Graph Generation through Iterative Local Expansion
11	Normalizing Flows	sRGB Real Noise Modeling via Noise-Aware Sampling	sRGB Real Noise Modeling via Noise-Aware Sampling with Normalizing Flows
10			On the Over-Memorization During Natural, Robust and Catastrophic Overfitting
9			Unbalancedness in Neural Monge Maps Improves Unpaired Domain Translation
8	In-context Learning	Towards Offline Opponent Modeling	Towards Offline Opponent Modeling with In-context Learning
9	Graph Output Attribution	Explaining Graph Neural Networks	GOAt: Explaining Graph Neural Networks via Graph Output Attribution
9	Inferring and Conditioning on Contexts	Visual Classification	PerceptionCLIP: Visual Classification by Inferring and Conditioning on Contexts
8	Neural Neighborhood Search	Multi-agent Path Finding	Neural Neighborhood Search for Multi-agent Path Finding
9	Multiple Covariate Shift and Imbalance	Pooling Image Datasets	Pooling Image Datasets with Multiple Covariate Shift and Imbalance
13			Lipsum-FT: Robust Fine-Tuning of Zero-Shot Models Using Random Text Guidance
10			Neural Spectral Methods: Self-supervised learning in the spectral domain
14	Text-to-image Diffusion Models	Zero-shot Grounded Video Editing	Ground-A-Video: Zero-shot Grounded Video Editing using Text-to-image Diffusion Models
11			Zero-Shot Continuous Prompt Transfer: Generalizing Task Semantics Across Language Models
6			RETSim: Resilient and Efficient Text Similarity
11	Language Models Enables Expert-level Prompt Optimization	Strategic Planning	PromptAgent: Strategic Planning with Language Models Enables Expert-level Prompt Optimization
7			RA-DIT: Retrieval-Augmented Dual Instruction Tuning
9	Curating Multi-Faceted Instructions	Improving Instruction Following	MUFFIN: Curating Multi-Faceted Instructions for Improving Instruction Following
8			Directly Fine-Tuning Diffusion Models on Differentiable Rewards
11	Advanced Large Language Models	Enhancing Vision-Language Understanding	MiniGPT-4: Enhancing Vision-Language Understanding with Advanced Large Language Models
9	Tractable Density Estimation	Out-of-Distribution Detection	ConjNorm: Tractable Density Estimation for Out-of-Distribution Detection
4			Convolutional Deep Kernel Machines
11	Theoretical Analysis of Robust Overfitting	An NTK Approach	Theoretical Analysis of Robust Overfitting for Wide DNNs: An NTK Approach
11	Training-Free Fine-tuning	Sparse LLMs	Dynamic Sparse No Training: Training-Free Fine-tuning for Sparse LLMs
9	Language Model Distillation	Unsupervised Pretraining for Fact Verification	Unsupervised Pretraining for Fact Verification by Language Model Distillation
10			Domain constraints improve risk prediction when outcome data is missing
14	One Step is Enough	High-Quality Diffusion-Based Text-to-Image Generation	InstaFlow: One Step is Enough for High-Quality Diffusion-Based Text-to-Image Generation
10	Multitask Finetuning	Towards Few-Shot Adaptation of Foundation Models	Towards Few-Shot Adaptation of Foundation Models via Multitask Finetuning
13	Uniform Gradient Heterogeneity	Simple Minimax Optimal Byzantine Robust Algorithm for Nonconvex Objectives	Simple Minimax Optimal Byzantine Robust Algorithm for Nonconvex Objectives with Uniform Gradient Heterogeneity
10	Multiple Observations In Hindsight	Sample-Efficient Learning of POMDPs	Sample-Efficient Learning of POMDPs with Multiple Observations In Hindsight
15	Source Reconstruction and Target Simulation	Zero-Shot 3D Domain Transfer for Autonomous Driving	ReSimAD: Zero-Shot 3D Domain Transfer for Autonomous Driving with Source Reconstruction and Target Simulation
5			I-PHYRE: Interactive Physical Reasoning
10	An Improved Optimization Strategy	Diffusion-Guided 3D Generation	DreamTime: An Improved Optimization Strategy for Diffusion-Guided 3D Generation
7			Defining Expertise: Applications to Treatment Effect Estimation
10	Diffusion Models	A Variational Perspective on Solving Inverse Problems	A Variational Perspective on Solving Inverse Problems with Diffusion Models
14			Beyond IID weights: sparse and low-rank deep Neural Networks are also Gaussian Processes
10			Beyond Stationarity: Convergence Analysis of Stochastic Softmax Policy Gradient Methods
21	Label Smoothing Can Be a Privacy Shield but Also a Catalyst	Model Inversion Attacks	Be Careful What You Smooth For: Label Smoothing Can Be a Privacy Shield but Also a Catalyst for Model Inversion Attacks
17			Spike-driven Transformer V2: Meta Spiking Neural Network Architecture Inspiring the Design of Next-generation Neuromorphic Chips
10			Network Memory Footprint Compression Through Jointly Learnable Codebooks and Mappings
10	an Effective World Model Approach	Meta-Reinforcement Learning	MAMBA: an Effective World Model Approach for Meta-Reinforcement Learning
11	Optimized Scaled Prediction Consistency	Identifying Backdoor Data	Backdoor Secrets Unveiled: Identifying Backdoor Data with Optimized Scaled Prediction Consistency
12			Data Distillation Can Be Like Vodka: Distilling More Times For Better Quality
3			Neural Architecture Retrieval
6	Image-Based Rendering	Denoising Diffusion	Denoising Diffusion via Image-Based Rendering
12	Cross-Encoders	Adaptive Retrieval and Scalable Indexing for k-NN Search	Adaptive Retrieval and Scalable Indexing for k-NN Search with Cross-Encoders
3			Unsupervised Order Learning
15	Gradient Normalization Scaling and High-Frequency Adaptation	Enhancing Transferable Adversarial Attacks on Vision Transformers	Enhancing Transferable Adversarial Attacks on Vision Transformers through Gradient Normalization Scaling and High-Frequency Adaptation
10	Neural Link Predictors	Rethinking Complex Queries on Knowledge Graphs	Rethinking Complex Queries on Knowledge Graphs with Neural Link Predictors
10			Tensor Programs VI: Feature Learning in Infinite Depth Neural Networks
9	Towards Generic Hearing Abilities	Large Language Models	SALMONN: Towards Generic Hearing Abilities for Large Language Models
7			LipSim: A Provably Robust Perceptual Similarity Metric
11			Linear attention is (maybe) all you need (to understand Transformer optimization)
9	Consequences	RLHF	Understanding Hidden Context in Preference Learning: Consequences for RLHF
8	Retrieval-Guided Reinforcement Learning	Boolean Circuit Minimization	Retrieval-Guided Reinforcement Learning for Boolean Circuit Minimization
6			MINDE: Mutual Information Neural Diffusion Estimation
12	Exploiting Heterogeneity in Timescales	Pruning Recurrent SNN	Sparse Spiking Neural Network: Exploiting Heterogeneity in Timescales for Pruning Recurrent SNN
16			Magic123: One Image to High-Quality 3D Object Generation Using Both 2D and 3D Diffusion Priors
10	Counterfactual Explanations	Unsupervised Node Representation Learning Models	UNR-Explainer: Counterfactual Explanations for Unsupervised Node Representation Learning Models
9	Variance Reduced Halpern Iteration	Finite-Sum Monotone Inclusions	Variance Reduced Halpern Iteration for Finite-Sum Monotone Inclusions
10	A Simple yet Strong Pipeline	Driving Topology Reasoning	TopoMLP: A Simple yet Strong Pipeline for Driving Topology Reasoning
11	Post-Training Quantization	Point Cloud 3D Object Detection	LiDAR-PTQ: Post-Training Quantization for Point Cloud 3D Object Detection
6			NEFTune: Noisy Embeddings Improve Instruction Finetuning
4			Contrastive Difference Predictive Coding
11			Revisiting Plasticity in Visual Reinforcement Learning: Data, Modules and Training Stages
9	Coarse-grained Diffusion	Metal-Organic Framework Design	MOFDiff: Coarse-grained Diffusion for Metal-Organic Framework Design
11	Inner Classifier-Free Guidance and Its Taylor Expansion	Diffusion Models	Inner Classifier-Free Guidance and Its Taylor Expansion for Diffusion Models
8	SEED Tokenizer	Making LLaMA SEE and Draw	Making LLaMA SEE and Draw with SEED Tokenizer
11			From Latent Graph to Latent Topology Inference: Differentiable Cell Complex Module
10	Space, Time, and Tasks	Efficiently Scaling	Language Control Diffusion: Efficiently Scaling through Space, Time, and Tasks
7			AutoLoRa: An Automated Robust Fine-Tuning Framework
10	Structured Pruning	Accelerating Language Model Pre-training	Sheared LLaMA: Accelerating Language Model Pre-training via Structured Pruning
9			Hybrid LLM: Cost-Efficient and Quality-Aware Query Routing
10			Nemesis: Normalizing the Soft-prompt Vectors of Vision-Language Models
12			Long-Term Typhoon Trajectory Prediction: A Physics-Conditioned Approach Without Reanalysis Data
14	Information Geometry, Disentanglement, and New Objectives	Unsupervised Reinforcement Learning	Task Adaptation from Skills: Information Geometry, Disentanglement, and New Objectives for Unsupervised Reinforcement Learning
15	Robust Training in the Presence of Data Noise	Text Generation Models	Error Norm Truncation: Robust Training in the Presence of Data Noise for Text Generation Models
11	Condition-Annealed Sampling	Unleashing the Diversity of Diffusion Models	CADS: Unleashing the Diversity of Diffusion Models through Condition-Annealed Sampling
8	Random Orthogonal Projection Image Modeling	Pre-training	Pre-training with Random Orthogonal Projection Image Modeling
8			Massively Scalable Inverse Reinforcement Learning in Google Maps
10	Empirical Analysis of Model Selection	Heterogeneous Causal Effect Estimation	Empirical Analysis of Model Selection for Heterogeneous Causal Effect Estimation
5			Equivariant Matrix Function Neural Networks
8			Pre-Training and Fine-Tuning Generative Flow Networks
7			Provable Reward-Agnostic Preference-Based Reinforcement Learning
9	Hybrid Instruction Tuning	Building Math Generalist Models	MAmmoTH: Building Math Generalist Models through Hybrid Instruction Tuning
13	Neural Tangent Kernel Surrogate Models	Faithful and Efficient Explanations for Neural Networks	Faithful and Efficient Explanations for Neural Networks via Neural Tangent Kernel Surrogate Models
8	Inverse Approximation Theory	Nonlinear Recurrent Neural Networks	Inverse Approximation Theory for Nonlinear Recurrent Neural Networks
9	Learnable Spectral Polynomial Filters	GRAPH CONTRASTIVE LEARNING	PolyGCL: GRAPH CONTRASTIVE LEARNING via Learnable Spectral Polynomial Filters
6			DreamLLM: Synergistic Multimodal Comprehension and Creation
11	Unification and New Methods	Reinforcement and Imitation Learning	Dual RL: Unification and New Methods for Reinforcement and Imitation Learning
10	Fourier Latent Dynamics	Structured Motion Representation and Learning	FLD: Fourier Latent Dynamics for Structured Motion Representation and Learning
9	Multiple Instance Learning	Inherently Interpretable Time Series Classification	Inherently Interpretable Time Series Classification via Multiple Instance Learning
5	Privacy Amplification	Matrix Mechanisms	Privacy Amplification for Matrix Mechanisms
10	Pretrained Vision-Language Models	Negative Label Guided OOD Detection	Negative Label Guided OOD Detection with Pretrained Vision-Language Models
11	Impact of Computation in Integral Reinforcement Learning	Continuous-Time Control	Impact of Computation in Integral Reinforcement Learning for Continuous-Time Control
13			Constrained Bi-Level Optimization: Proximal Lagrangian Value Function Approach and Hessian-free Algorithm
8	Representation and Learning	Subtractive Mixture Models	Subtractive Mixture Models via Squaring: Representation and Learning
16			How Over-Parameterization Slows Down Gradient Descent in Matrix Sensing: The Curses of Symmetry and Initialization
9			Synaptic Weight Distributions Depend on the Geometry of Plasticity
6	Benchmarking Algorithms	Federated Domain Generalization	Benchmarking Algorithms for Federated Domain Generalization
4			Compositional Generative Inverse Design
10	A 3D Neural Additive Model	Interpretable Shape Representation	$\texttt{NAISR}$: A 3D Neural Additive Model for Interpretable Shape Representation
12	FROND	Unleashing the Potential of Fractional Calculus in Graph Neural Networks	Unleashing the Potential of Fractional Calculus in Graph Neural Networks with FROND
7			Uni3D: Exploring Unified 3D Representation at Scale
10	Varying Observation(s)	Learning No-Regret Sparse Generalized Linear Models	Learning No-Regret Sparse Generalized Linear Models with Varying Observation(s)
9	An Efficient Tuning Framework	Referring Image Segmentation	BarLeRIa: An Efficient Tuning Framework for Referring Image Segmentation
8			Linearity of Relation Decoding in Transformer Language Models
11			Towards LLM4QPE: Unsupervised Pretraining of Quantum Property Estimation and A Benchmark
11	A Modern Pure Convolution Structure	General Time Series Analysis	ModernTCN: A Modern Pure Convolution Structure for General Time Series Analysis
12			From Bricks to Bridges: Product of Invariances to Enhance Latent Space Communication
13	How Many Pretraining Tasks Are Needed	In-Context Learning of Linear Regression?	How Many Pretraining Tasks Are Needed for In-Context Learning of Linear Regression?
13			How to Capture Higher-order Correlations? Generalizing Matrix Softmax Attention to Kronecker Computation
9	Watching Gameplay Videos	Learning to Follow Instructions	GROOT: Learning to Follow Instructions by Watching Gameplay Videos
6	Unbiased Watermark	Large Language Models	Unbiased Watermark for Large Language Models
8	Intra-class Incoherence Constraint	Enhanced Face Recognition	Enhanced Face Recognition using Intra-class Incoherence Constraint
9	Entity-Centric Reinforcement Learning	Object Manipulation from Pixels	Entity-Centric Reinforcement Learning for Object Manipulation from Pixels
10	Diffusion Models	Tuning-free Higher-Resolution Visual Generation	ScaleCrafter: Tuning-free Higher-Resolution Visual Generation with Diffusion Models
10	Sample-Wise Activation Patterns	Ultra-fast NAS	SWAP-NAS: Sample-Wise Activation Patterns for Ultra-fast NAS
6			Maximum Entropy Heterogeneous-Agent Reinforcement Learning
16	Million-User Feedback from an Online Creative Community	Evaluating and Enhancing Generative AI	Social Reward: Evaluating and Enhancing Generative AI through Million-User Feedback from an Online Creative Community
13	A Benchmark	Learning to Translate a New Language from One Grammar Book	A Benchmark for Learning to Translate a New Language from One Grammar Book
8	Learning to Reject	Balanced Error and Beyond	Learning to Reject for Balanced Error and Beyond
6			Provable Offline Preference-Based Reinforcement Learning
9	Language Models for Reinforcement Learning	Reward Shaping	Text2Reward: Reward Shaping with Language Models for Reinforcement Learning
9	Sharpness	Towards Robust Out-of-Distribution Generalization Bounds	Towards Robust Out-of-Distribution Generalization Bounds via Sharpness
10			Generalization of Scaled Deep ResNets in the Mean-Field Regime
10			Frozen Transformers in Language Models Are Effective Visual Encoder Layers
11	An Open-source Platform	Machine Learning on Battery Degradation	BatteryML: An Open-source Platform for Machine Learning on Battery Degradation
11	Hierarchical Volume-preserving Maps	Likelihood Training of Cascaded Diffusion Models	Likelihood Training of Cascaded Diffusion Models via Hierarchical Volume-preserving Maps
